date_time	Rg
2023-05-18 06:00:00	0.381552
2023-05-18 06:05:00	0.8183369
2023-05-18 06:10:00	1.604896
2023-05-18 06:15:00	2.766351
2023-05-18 06:20:00	4.394622
2023-05-18 06:25:00	7.693134
2023-05-18 06:30:00	12.4881
2023-05-18 06:35:00	16.31082
2023-05-18 06:40:00	19.61613
2023-05-18 06:45:00	22.20773
2023-05-18 06:50:00	25.5745
2023-05-18 06:55:00	28.16681
2023-05-18 07:00:00	31.19086
2023-05-18 07:05:00	30.52284
2023-05-18 07:10:00	27.72522
2023-05-18 07:15:00	30.99047
2023-05-18 07:20:00	36.07246
2023-05-18 07:25:00	38.57285
2023-05-18 07:30:00	40.53977
2023-05-18 07:35:00	47.94088
2023-05-18 07:40:00	59.60926
2023-05-18 07:45:00	72.34458
2023-05-18 07:50:00	82.97955
2023-05-18 07:55:00	101.2657
2023-05-18 08:00:00	96.74963
2023-05-18 08:05:00	101.0831
2023-05-18 08:10:00	100.6325
2023-05-18 08:15:00	105.0497
2023-05-18 08:20:00	105.1328
2023-05-18 08:25:00	104.4492
2023-05-18 08:30:00	115.2673
2023-05-18 08:35:00	132.9772
2023-05-18 08:40:00	122.5677
2023-05-18 08:45:00	123.883
2023-05-18 08:50:00	116.598
2023-05-18 08:55:00	117.4644
2023-05-18 09:00:00	115.6823
2023-05-18 09:05:00	119.9805
2023-05-18 09:10:00	133.3138
2023-05-18 09:15:00	149.8097
2023-05-18 09:20:00	156.5428
2023-05-18 09:25:00	155.1962
2023-05-18 09:30:00	174.7219
2023-05-18 09:35:00	183.8053
2023-05-18 09:40:00	182.7984
2023-05-18 09:45:00	187.843
2023-05-18 09:50:00	228.2382
2023-05-18 09:55:00	261.2156
2023-05-18 10:00:00	253.4703
2023-05-18 10:05:00	242.3506
2023-05-18 10:10:00	210.1944
2023-05-18 10:15:00	212.0361
2023-05-18 10:20:00	242.8343
2023-05-18 10:25:00	280.2014
2023-05-18 10:30:00	287.7642
2023-05-18 10:35:00	310.6499
2023-05-18 10:40:00	321.4164
2023-05-18 10:45:00	323.0913
2023-05-18 10:50:00	322.7635
2023-05-18 10:55:00	280.0167
2023-05-18 11:00:00	323.76
2023-05-18 11:05:00	608.3055
2023-05-18 11:10:00	530.7271
2023-05-18 11:15:00	388.2001
2023-05-18 11:20:00	512.2314
2023-05-18 11:25:00	557.8269
2023-05-18 11:30:00	901.4319
2023-05-18 11:35:00	806.1866
2023-05-18 11:40:00	860.0304
2023-05-18 11:45:00	374.5923
2023-05-18 11:50:00	358.5948
2023-05-18 11:55:00	657.9491
2023-05-18 12:00:00	408.9001
2023-05-18 12:05:00	313.3207
2023-05-18 12:10:00	360.6135
2023-05-18 12:15:00	393.7646
2023-05-18 12:20:00	358.6028
2023-05-18 12:25:00	329.1519
2023-05-18 12:30:00	336.8848
2023-05-18 12:35:00	325.7792
2023-05-18 12:40:00	351.5325
2023-05-18 12:45:00	337.5598
2023-05-18 12:50:00	329.1454
2023-05-18 12:55:00	320.3918
2023-05-18 13:00:00	359.4279
2023-05-18 13:05:00	459.8844
2023-05-18 13:10:00	375.9162
2023-05-18 13:15:00	347.6581
2023-05-18 13:20:00	443.2429
2023-05-18 13:25:00	520.9787
2023-05-18 13:30:00	566.0683
2023-05-18 13:35:00	494.2135
2023-05-18 13:40:00	502.6382
2023-05-18 13:45:00	548.2345
2023-05-18 13:50:00	570.7776
2023-05-18 13:55:00	450.6299
2023-05-18 14:00:00	437.5033
2023-05-18 14:05:00	437.5028
2023-05-18 14:10:00	317.0209
2023-05-18 14:15:00	272.4292
2023-05-18 14:20:00	253.4201
2023-05-18 14:25:00	254.0998
2023-05-18 14:30:00	252.2482
2023-05-18 14:35:00	229.5269
2023-05-18 14:40:00	221.6148
2023-05-18 14:45:00	224.979
2023-05-18 14:50:00	194.521
2023-05-18 14:55:00	159.1892
2023-05-18 15:00:00	141.3494
2023-05-18 15:05:00	129.9102
2023-05-18 15:10:00	125.4998
2023-05-18 15:15:00	131.9283
2023-05-18 15:20:00	143.2001
2023-05-18 15:25:00	155.3146
2023-05-18 15:30:00	162.2182
2023-05-18 15:35:00	175.6778
2023-05-18 15:40:00	203.2721
2023-05-18 15:45:00	236.2522
2023-05-18 15:50:00	243.8316
2023-05-18 15:55:00	234.2445
2023-05-18 16:00:00	214.7227
2023-05-18 16:05:00	173.9963
2023-05-18 16:10:00	166.9398
2023-05-18 16:15:00	203.9623
2023-05-18 16:20:00	264.8748
2023-05-18 16:25:00	271.2699
2023-05-18 16:30:00	263.5285
2023-05-18 16:35:00	282.3859
2023-05-18 16:40:00	273.2975
2023-05-18 16:45:00	236.2657
2023-05-18 16:50:00	263.0284
2023-05-18 16:55:00	280.3603
2023-05-18 17:00:00	240.1307
2023-05-18 17:05:00	188.4669
2023-05-18 17:10:00	126.9724
2023-05-18 17:15:00	122.1222
2023-05-18 17:20:00	114.5228
2023-05-18 17:25:00	132.2637
2023-05-18 17:30:00	138.4878
2023-05-18 17:35:00	130.5783
2023-05-18 17:40:00	131.5873
2023-05-18 17:45:00	154.6401
2023-05-18 17:50:00	167.9331
2023-05-18 17:55:00	172.1456
2023-05-18 18:00:00	181.4015
2023-05-18 18:05:00	370.3704
2023-05-18 18:10:00	190.4893
2023-05-18 18:15:00	148.2495
2023-05-18 18:20:00	111.408
2023-05-18 18:25:00	89.41248
2023-05-18 18:30:00	77.31471
2023-05-18 18:35:00	73.08212
2023-05-18 18:40:00	63.05141
2023-05-18 18:45:00	52.68757
2023-05-18 18:50:00	50.55549
2023-05-18 18:55:00	48.75644
2023-05-18 19:00:00	42.24108
2023-05-18 19:05:00	30.86952
2023-05-18 19:10:00	32.88336
2023-05-18 19:15:00	37.10879
2023-05-18 19:20:00	48.10719
2023-05-18 19:25:00	52.22353
2023-05-18 19:30:00	47.15761
2023-05-18 19:35:00	39.09235
2023-05-18 19:40:00	39.65906
2023-05-18 19:45:00	49.25766
2023-05-18 19:50:00	89.75246
2023-05-18 19:55:00	64.20712
2023-05-18 20:00:00	33.83379
2023-05-18 20:05:00	41.42711
2023-05-18 20:10:00	51.77566
2023-05-18 20:15:00	34.04492
2023-05-18 20:20:00	27.76757
2023-05-18 20:25:00	24.14171
2023-05-18 20:30:00	19.98841
2023-05-18 20:35:00	15.59423
2023-05-18 20:40:00	13.02305
2023-05-18 20:45:00	10.75323
2023-05-18 20:50:00	7.723514
2023-05-18 20:55:00	5.235449
2023-05-18 21:00:00	4.176374
2023-05-18 21:05:00	2.292371
2023-05-18 21:10:00	0.7379287
2023-05-18 21:15:00	0.4166624
2023-05-18 21:20:00	0.2125223
2023-05-18 21:25:00	0.08367101
2023-05-18 21:30:00	0.03346847
2023-05-18 21:35:00	0.01673456
2023-05-18 21:40:00	0.0100406
2023-05-18 21:45:00	0.006693881
2023-05-18 21:50:00	0.006693925
2023-05-18 21:55:00	0.006694104
2023-05-18 22:00:00	0.006694107
2023-05-18 22:05:00	0.006694264
2023-05-18 22:10:00	0.00669443
2023-05-18 22:15:00	0.00669436
2023-05-18 22:20:00	0.006694253
2023-05-18 22:25:00	0.00669428
2023-05-18 22:30:00	0.006694265
2023-05-18 22:35:00	0.006694416
2023-05-18 22:40:00	0.006694287
2023-05-18 22:45:00	0.00669436
2023-05-18 22:50:00	0.00669436
2023-05-18 22:55:00	0.006694369
2023-05-18 23:00:00	0.006694299
2023-05-18 23:05:00	0.006694403
2023-05-18 23:10:00	0.006694414
2023-05-18 23:15:00	0.00669454
2023-05-18 23:20:00	0.006694525
2023-05-18 23:25:00	0.006694476
2023-05-18 23:30:00	0.006694546
2023-05-18 23:35:00	0.0066947
2023-05-18 23:40:00	0.006694565
2023-05-18 23:45:00	0.006694602
2023-05-18 23:50:00	0.006694767
2023-05-18 23:55:00	0.006694661
2023-05-19	0.006694654
2023-05-19 00:05:00	0.006694712
2023-05-19 00:10:00	0.006694737
2023-05-19 00:15:00	0.006694821
2023-05-19 00:20:00	0.006694668
2023-05-19 00:25:00	0.006694711
2023-05-19 00:30:00	0.006694496
2023-05-19 00:35:00	0.006694503
2023-05-19 00:40:00	0.006694464
2023-05-19 00:45:00	0.006694456
2023-05-19 00:50:00	0.006694354
2023-05-19 00:55:00	0.0066945
2023-05-19 01:00:00	0.006694521
2023-05-19 01:05:00	0.006694535
2023-05-19 01:10:00	0.006694647
2023-05-19 01:15:00	0.00669471
2023-05-19 01:20:00	0.006694751
2023-05-19 01:25:00	0.006694727
2023-05-19 01:30:00	0.006694707
2023-05-19 01:35:00	0.006694747
2023-05-19 01:40:00	0.006694931
2023-05-19 01:45:00	0.006694945
2023-05-19 01:50:00	0.00669491
2023-05-19 01:55:00	0.006694749
2023-05-19 02:00:00	0.006694709
2023-05-19 02:05:00	0.006694763
2023-05-19 02:10:00	0.006694721
2023-05-19 02:15:00	0.006694779
2023-05-19 02:20:00	0.006694929
2023-05-19 02:25:00	0.006694967
2023-05-19 02:30:00	0.006694979
2023-05-19 02:35:00	0.006694966
2023-05-19 02:40:00	0.006694872
2023-05-19 02:45:00	0.006694959
2023-05-19 02:50:00	0.006694896
2023-05-19 02:55:00	0.006694932
2023-05-19 03:00:00	0.006694738
2023-05-19 03:05:00	0.006694696
2023-05-19 03:10:00	0.006694766
2023-05-19 03:15:00	0.006694718
2023-05-19 03:20:00	0.006694725
2023-05-19 03:25:00	0.006694468
2023-05-19 03:30:00	0.006694614
2023-05-19 03:35:00	0.006694756
2023-05-19 03:40:00	0.006694891
2023-05-19 03:45:00	0.006694791
2023-05-19 03:50:00	0.006694738
2023-05-19 03:55:00	0.006694579
2023-05-19 04:00:00	0.006694649
2023-05-19 04:05:00	0.006694697
2023-05-19 04:10:00	0.006694624
2023-05-19 04:15:00	0.00669475
2023-05-19 04:20:00	0.006694719
2023-05-19 04:25:00	0.006694631
2023-05-19 04:30:00	0.006694568
2023-05-19 04:35:00	0.006694634
2023-05-19 04:40:00	0.006694527
2023-05-19 04:45:00	0.006694538
2023-05-19 04:50:00	0.006694729
2023-05-19 04:55:00	0.006694712
2023-05-19 05:00:00	0.006694754
2023-05-19 05:05:00	0.006694639
2023-05-19 05:10:00	0.006694591
2023-05-19 05:15:00	0.006694613
2023-05-19 05:20:00	0.006694724
2023-05-19 05:25:00	0.006694612
2023-05-19 05:30:00	0.006694543
2023-05-19 05:35:00	0.01004184
2023-05-19 05:40:00	0.01338901
2023-05-19 05:45:00	0.02343129
2023-05-19 05:50:00	0.0535564
2023-05-19 05:55:00	0.1255228
2023-05-19 06:00:00	0.2795102
2023-05-19 06:05:00	0.4853833
2023-05-19 06:10:00	0.7632023
2023-05-19 06:15:00	1.223451
2023-05-19 06:20:00	1.728873
2023-05-19 06:25:00	2.634344
2023-05-19 06:30:00	4.087106
2023-05-19 06:35:00	5.457862
2023-05-19 06:40:00	6.974102
2023-05-19 06:45:00	8.836598
2023-05-19 06:50:00	12.72991
2023-05-19 06:55:00	14.69407
2023-05-19 07:00:00	16.96471
2023-05-19 07:05:00	18.54228
2023-05-19 07:10:00	22.08915
2023-05-19 07:15:00	26.71104
2023-05-19 07:20:00	32.77944
2023-05-19 07:25:00	36.17261
2023-05-19 07:30:00	37.6062
2023-05-19 07:35:00	38.8731
2023-05-19 07:40:00	39.90662
2023-05-19 07:45:00	35.33957
2023-05-19 07:50:00	38.74014
2023-05-19 07:55:00	36.28969
2023-05-19 08:00:00	33.27734
2023-05-19 08:05:00	38.2403
2023-05-19 08:10:00	53.34269
2023-05-19 08:15:00	72.91257
2023-05-19 08:20:00	87.91424
2023-05-19 08:25:00	126.9367
2023-05-19 08:30:00	153.851
2023-05-19 08:35:00	181.1207
2023-05-19 08:40:00	262.9269
2023-05-19 08:45:00	476.5323
2023-05-19 08:50:00	450.1063
2023-05-19 08:55:00	363.9218
2023-05-19 09:00:00	426.181
2023-05-19 09:05:00	274.6919
2023-05-19 09:10:00	413.8757
2023-05-19 09:15:00	475.283
2023-05-19 09:20:00	309.671
2023-05-19 09:25:00	255.4776
2023-05-19 09:30:00	233.2423
2023-05-19 09:35:00	177.0295
2023-05-19 09:40:00	178.716
2023-05-19 09:45:00	163.566
2023-05-19 09:50:00	145.725
2023-05-19 09:55:00	142.0217
2023-05-19 10:00:00	150.1008
2023-05-19 10:05:00	173.3208
2023-05-19 10:10:00	166.5984
2023-05-19 10:15:00	202.1129
2023-05-19 10:20:00	233.5785
2023-05-19 10:25:00	264.5345
2023-05-19 10:30:00	312.3325
2023-05-19 10:35:00	328.1419
2023-05-19 10:40:00	308.4543
2023-05-19 10:45:00	789.8841
2023-05-19 10:50:00	745.7845
2023-05-19 10:55:00	689.7455
2023-05-19 11:00:00	592.4816
2023-05-19 11:05:00	405.5319
2023-05-19 11:10:00	321.7396
2023-05-19 11:15:00	495.394
2023-05-19 11:20:00	418.9953
2023-05-19 11:25:00	458.7122
2023-05-19 11:30:00	460.3971
2023-05-19 11:35:00	387.0265
2023-05-19 11:40:00	323.4172
2023-05-19 11:45:00	326.9501
2023-05-19 11:50:00	362.7909
2023-05-19 11:55:00	418.9928
2023-05-19 12:00:00	415.9636
2023-05-19 12:05:00	376.2518
2023-05-19 12:10:00	371.3719
2023-05-19 12:15:00	424.7132
2023-05-19 12:20:00	460.7229
2023-05-19 12:25:00	451.2998
2023-05-19 12:30:00	461.0635
2023-05-19 12:35:00	432.2878
2023-05-19 12:40:00	458.5368
2023-05-19 12:45:00	547.0465
2023-05-19 12:50:00	508.1759
2023-05-19 12:55:00	448.613
2023-05-19 13:00:00	417.4778
2023-05-19 13:05:00	547.3677
2023-05-19 13:10:00	640.5602
2023-05-19 13:15:00	415.5837
2023-05-19 13:20:00	485.7464
2023-05-19 13:25:00	509.1215
2023-05-19 13:30:00	438.295
2023-05-19 13:35:00	494.4808
2023-05-19 13:40:00	603.8395
2023-05-19 13:45:00	490.7717
2023-05-19 13:50:00	436.7607
2023-05-19 13:55:00	406.4753
2023-05-19 14:00:00	406.4739
2023-05-19 14:05:00	383.4284
2023-05-19 14:10:00	358.6973
2023-05-19 14:15:00	350.6196
2023-05-19 14:20:00	385.7806
2023-05-19 14:25:00	409.3339
2023-05-19 14:30:00	411.3522
2023-05-19 14:35:00	409.8377
2023-05-19 14:40:00	408.9963
2023-05-19 14:45:00	402.9438
2023-05-19 14:50:00	379.3877
2023-05-19 14:55:00	381.0693
2023-05-19 15:00:00	389.1496
2023-05-19 15:05:00	371.6501
2023-05-19 15:10:00	349.2719
2023-05-19 15:15:00	339.5179
2023-05-19 15:20:00	366.4341
2023-05-19 15:25:00	353.6465
2023-05-19 15:30:00	365.0901
2023-05-19 15:35:00	346.0767
2023-05-19 15:40:00	325.5568
2023-05-19 15:45:00	329.928
2023-05-19 15:50:00	340.3601
2023-05-19 15:55:00	351.7984
2023-05-19 16:00:00	382.4166
2023-05-19 16:05:00	387.2949
2023-05-19 16:10:00	331.2694
2023-05-19 16:15:00	366.2676
2023-05-19 16:20:00	367.4482
2023-05-19 16:25:00	305.8683
2023-05-19 16:30:00	266.8398
2023-05-19 16:35:00	268.3512
2023-05-19 16:40:00	277.0975
2023-05-19 16:45:00	307.3836
2023-05-19 16:50:00	268.8593
2023-05-19 16:55:00	242.2767
2023-05-19 17:00:00	235.5456
2023-05-19 17:05:00	202.4037
2023-05-19 17:10:00	159.5004
2023-05-19 17:15:00	150.9173
2023-05-19 17:20:00	158.3179
2023-05-19 17:25:00	153.2698
2023-05-19 17:30:00	167.7398
2023-05-19 17:35:00	145.3624
2023-05-19 17:40:00	152.5962
2023-05-19 17:45:00	122.269
2023-05-19 17:50:00	93.16742
2023-05-19 17:55:00	73.72759
2023-05-19 18:00:00	58.23571
2023-05-19 18:05:00	49.94008
2023-05-19 18:10:00	45.19305
2023-05-19 18:15:00	38.09686
2023-05-19 18:20:00	34.86335
2023-05-19 18:25:00	29.01901
2023-05-19 18:30:00	25.36428
2023-05-19 18:35:00	23.06517
2023-05-19 18:40:00	23.14608
2023-05-19 18:45:00	23.56861
2023-05-19 18:50:00	25.42163
2023-05-19 18:55:00	29.25775
2023-05-19 19:00:00	30.77063
2023-05-19 19:05:00	31.91535
2023-05-19 19:10:00	27.64264
2023-05-19 19:15:00	34.36714
2023-05-19 19:20:00	33.23292
2023-05-19 19:25:00	37.55687
2023-05-19 19:30:00	40.07328
2023-05-19 19:35:00	37.57419
2023-05-19 19:40:00	38.35702
2023-05-19 19:45:00	35.82439
2023-05-19 19:50:00	32.84667
2023-05-19 19:55:00	28.33719
2023-05-19 20:00:00	25.47947
2023-05-19 20:05:00	19.07199
2023-05-19 20:10:00	13.03602
2023-05-19 20:15:00	9.340113
2023-05-19 20:20:00	8.39597
2023-05-19 20:25:00	7.623322
2023-05-19 20:30:00	6.251481
2023-05-19 20:35:00	5.962015
2023-05-19 20:40:00	5.518788
2023-05-19 20:45:00	4.406288
2023-05-19 20:50:00	3.006162
2023-05-19 20:55:00	2.198187
2023-05-19 21:00:00	1.704712
2023-05-19 21:05:00	1.248024
2023-05-19 21:10:00	0.7561675
2023-05-19 21:15:00	0.4098676
2023-05-19 21:20:00	0.2074489
2023-05-19 21:25:00	0.07361099
2023-05-19 21:30:00	0.03011376
2023-05-19 21:35:00	0.01672977
2023-05-19 21:40:00	0.01003781
2023-05-19 21:45:00	0.006691924
2023-05-19 21:50:00	0.00669207
2023-05-19 21:55:00	0.006692123
2023-05-19 22:00:00	0.006692131
2023-05-19 22:05:00	0.006692279
2023-05-19 22:10:00	0.005019242
2023-05-19 22:15:00	0.005019209
2023-05-19 22:20:00	0.006692264
2023-05-19 22:25:00	0.006692238
2023-05-19 22:30:00	0.006692138
2023-05-19 22:35:00	0.006692136
2023-05-19 22:40:00	0.006692219
2023-05-19 22:45:00	0.006692339
2023-05-19 22:50:00	0.005019214
2023-05-19 22:55:00	0.00501935
2023-05-19 23:00:00	0.006692489
2023-05-19 23:05:00	0.00669241
2023-05-19 23:10:00	0.005019339
2023-05-19 23:15:00	0.005019326
2023-05-19 23:20:00	0.005019396
2023-05-19 23:25:00	0.005019443
2023-05-19 23:30:00	0.005019381
2023-05-19 23:35:00	0.006692426
2023-05-19 23:40:00	0.00501937
2023-05-19 23:45:00	0.006692337
2023-05-19 23:50:00	0.005019278
2023-05-19 23:55:00	0.005019226
2023-05-20	0.005019122
2023-05-20 00:05:00	0.006692177
2023-05-20 00:10:00	0.005019139
2023-05-20 00:15:00	0.006692247
2023-05-20 00:20:00	0.006692271
2023-05-20 00:25:00	0.005019243
2023-05-20 00:30:00	0.00501927
2023-05-20 00:35:00	0.005019257
2023-05-20 00:40:00	0.006692412
2023-05-20 00:45:00	0.005019359
2023-05-20 00:50:00	0.006692495
2023-05-20 00:55:00	0.005019239
2023-05-20 01:00:00	0.005019234
2023-05-20 01:05:00	0.005019197
2023-05-20 01:10:00	0.006692387
2023-05-20 01:15:00	0.006692311
2023-05-20 01:20:00	0.005019258
2023-05-20 01:25:00	0.005019207
2023-05-20 01:30:00	0.005019336
2023-05-20 01:35:00	0.005019389
2023-05-20 01:40:00	0.005019311
2023-05-20 01:45:00	0.005019356
2023-05-20 01:50:00	0.005019334
2023-05-20 01:55:00	0.006692408
2023-05-20 02:00:00	0.006692489
2023-05-20 02:05:00	0.006692354
2023-05-20 02:10:00	0.006692579
2023-05-20 02:15:00	0.005019411
2023-05-20 02:20:00	0.005019454
2023-05-20 02:25:00	0.006692723
2023-05-20 02:30:00	0.005019561
2023-05-20 02:35:00	0.005019495
2023-05-20 02:40:00	0.006692743
2023-05-20 02:45:00	0.006692809
2023-05-20 02:50:00	0.005019618
2023-05-20 02:55:00	0.005019663
2023-05-20 03:00:00	0.006692876
2023-05-20 03:05:00	0.006692987
2023-05-20 03:10:00	0.006692876
2023-05-20 03:15:00	0.00669297
2023-05-20 03:20:00	0.006693053
2023-05-20 03:25:00	0.006692943
2023-05-20 03:30:00	0.005019773
2023-05-20 03:35:00	0.006692992
2023-05-20 03:40:00	0.006692977
2023-05-20 03:45:00	0.006693019
2023-05-20 03:50:00	0.006692986
2023-05-20 03:55:00	0.006692941
2023-05-20 04:00:00	0.006692819
2023-05-20 04:05:00	0.006693014
2023-05-20 04:10:00	0.005019714
2023-05-20 04:15:00	0.006692698
2023-05-20 04:20:00	0.006692949
2023-05-20 04:25:00	0.006692911
2023-05-20 04:30:00	0.006692938
2023-05-20 04:35:00	0.006693136
2023-05-20 04:40:00	0.006693038
2023-05-20 04:45:00	0.006693112
2023-05-20 04:50:00	0.006693062
2023-05-20 04:55:00	0.006693223
2023-05-20 05:00:00	0.006693352
2023-05-20 05:05:00	0.006693187
2023-05-20 05:10:00	0.006693229
2023-05-20 05:15:00	0.00669323
2023-05-20 05:20:00	0.006693466
2023-05-20 05:25:00	0.006693589
2023-05-20 05:30:00	0.00836725
2023-05-20 05:35:00	0.01338753
2023-05-20 05:40:00	0.02008147
2023-05-20 05:45:00	0.04351107
2023-05-20 05:50:00	0.09706395
2023-05-20 05:55:00	0.2543699
2023-05-20 06:00:00	0.5974522
2023-05-20 06:05:00	1.121251
2023-05-20 06:10:00	1.780601
2023-05-20 06:15:00	2.920261
2023-05-20 06:20:00	4.446424
2023-05-20 06:25:00	5.437128
2023-05-20 06:30:00	6.573423
2023-05-20 06:35:00	9.996054
2023-05-20 06:40:00	13.64815
2023-05-20 06:45:00	17.06396
2023-05-20 06:50:00	22.17298
2023-05-20 06:55:00	30.92857
2023-05-20 07:00:00	33.21958
2023-05-20 07:05:00	32.97815
2023-05-20 07:10:00	32.72656
2023-05-20 07:15:00	36.43697
2023-05-20 07:20:00	40.18663
2023-05-20 07:25:00	48.43722
2023-05-20 07:30:00	53.5876
2023-05-20 07:35:00	62.85519
2023-05-20 07:40:00	68.20448
2023-05-20 07:45:00	78.83878
2023-05-20 07:50:00	92.17002
2023-05-20 07:55:00	107.0853
2023-05-20 08:00:00	122.2509
2023-05-20 08:05:00	133.8041
2023-05-20 08:10:00	148.9466
2023-05-20 08:15:00	144.7379
2023-05-20 08:20:00	120.5599
2023-05-20 08:25:00	129.7591
2023-05-20 08:30:00	149.1094
2023-05-20 08:35:00	156.1745
2023-05-20 08:40:00	160.0349
2023-05-20 08:45:00	147.7469
2023-05-20 08:50:00	170.9654
2023-05-20 08:55:00	435.4872
