date_time	Rg
2023-05-18 07:30:00	40.65263
2023-05-18 07:35:00	49.19154
2023-05-18 07:40:00	59.13685
2023-05-18 07:45:00	72.36388
2023-05-18 07:50:00	78.62574
2023-05-18 07:55:00	100.1909
2023-05-18 08:00:00	97.41146
2023-05-18 08:05:00	99.722
2023-05-18 08:10:00	101.4298
2023-05-18 08:15:00	102.652
2023-05-18 08:20:00	105.6502
2023-05-18 08:25:00	103.5401
2023-05-18 08:30:00	114.8917
2023-05-18 08:35:00	129.0227
2023-05-18 08:40:00	118.9945
2023-05-18 08:45:00	120.4704
2023-05-18 08:50:00	109.972
2023-05-18 08:55:00	114.059
2023-05-18 09:00:00	117.945
2023-05-18 09:05:00	120.3567
2023-05-18 09:10:00	134.4571
2023-05-18 09:15:00	150.3752
2023-05-18 09:20:00	157.8262
2023-05-18 09:25:00	157.6516
2023-05-18 09:30:00	174.9267
2023-05-18 09:35:00	184.0609
2023-05-18 09:40:00	201.5021
2023-05-18 09:45:00	206.9007
2023-05-18 09:50:00	414.4985
2023-05-18 09:55:00	539.9887
2023-05-18 10:00:00	565.0391
2023-05-18 10:05:00	723.8273
2023-05-18 10:10:00	231.6032
2023-05-18 10:15:00	218.7288
2023-05-18 10:20:00	236.3282
2023-05-18 10:25:00	287.789
2023-05-18 10:30:00	292.5261
2023-05-18 10:35:00	318.7642
2023-05-18 10:40:00	308.4368
2023-05-18 10:45:00	278.3037
2023-05-18 10:50:00	262.7293
2023-05-18 10:55:00	249.0172
2023-05-18 11:00:00	272.209
2023-05-18 11:05:00	302.3416
2023-05-18 11:10:00	285.921
2023-05-18 11:15:00	264.7605
2023-05-18 11:20:00	311.3136
2023-05-18 11:25:00	314.3607
2023-05-18 11:30:00	306.743
2023-05-18 11:35:00	283.2125
2023-05-18 11:40:00	319.4393
2023-05-18 11:45:00	307.7587
2023-05-18 11:50:00	331.797
2023-05-18 11:55:00	437.5996
2023-05-18 12:00:00	394.94
2023-05-18 12:05:00	330.612
2023-05-18 12:10:00	360.2368
2023-05-18 12:15:00	377.673
2023-05-18 12:20:00	360.0635
2023-05-18 12:25:00	339.751
2023-05-18 12:30:00	351.0941
2023-05-18 12:35:00	338.7368
2023-05-18 12:40:00	360.4006
2023-05-18 12:45:00	352.9541
2023-05-18 12:50:00	341.4445
2023-05-18 12:55:00	328.4102
2023-05-18 13:00:00	365.4839
2023-05-18 13:05:00	470.7787
2023-05-18 13:10:00	367.5157
2023-05-18 13:15:00	361.0829
2023-05-18 13:20:00	454.5277
2023-05-18 13:25:00	526.3042
2023-05-18 13:30:00	577.928
2023-05-18 13:35:00	514.4499
2023-05-18 13:40:00	521.9006
2023-05-18 13:45:00	573.7022
2023-05-18 13:50:00	573.5275
2023-05-18 13:55:00	461.6341
2023-05-18 14:00:00	459.6046
2023-05-18 14:05:00	478.2265
2023-05-18 14:10:00	340.4299
2023-05-18 14:15:00	283.5476
2023-05-18 14:20:00	266.7902
2023-05-18 14:25:00	260.1887
2023-05-18 14:30:00	256.4649
2023-05-18 14:35:00	245.631
2023-05-18 14:40:00	225.9942
2023-05-18 14:45:00	240.722
2023-05-18 14:50:00	204.3259
2023-05-18 14:55:00	165.7291
2023-05-18 15:00:00	148.1236
2023-05-18 15:05:00	135.9351
2023-05-18 15:10:00	132.2109
2023-05-18 15:15:00	138.6437
2023-05-18 15:20:00	150.155
2023-05-18 15:25:00	161.3277
2023-05-18 15:30:00	171.1462
2023-05-18 15:35:00	184.8582
2023-05-18 15:40:00	217.8686
2023-05-18 15:45:00	250.3797
2023-05-18 15:50:00	255.4541
2023-05-18 15:55:00	238.1919
2023-05-18 16:00:00	221.6183
2023-05-18 16:05:00	181.1473
2023-05-18 16:10:00	175.8988
2023-05-18 16:15:00	208.0668
2023-05-18 16:20:00	297.8076
2023-05-18 16:25:00	295.0935
2023-05-18 16:30:00	271.2395
2023-05-18 16:35:00	285.8003
2023-05-18 16:40:00	280.7097
2023-05-18 16:45:00	247.1822
2023-05-18 16:50:00	294.2325
2023-05-18 16:55:00	300.8288
2023-05-18 17:00:00	255.46
2023-05-18 17:05:00	198.5754
2023-05-18 17:10:00	133.2284
2023-05-18 17:15:00	125.4171
2023-05-18 17:20:00	117.8327
2023-05-18 17:25:00	135.2584
2023-05-18 17:30:00	144.2303
2023-05-18 17:35:00	131.6082
2023-05-18 17:40:00	134.4117
2023-05-18 17:45:00	160.82
2023-05-18 17:50:00	177.9177
2023-05-18 17:55:00	178.7641
2023-05-18 18:00:00	202.1253
2023-05-18 18:05:00	378.1809
2023-05-18 18:10:00	204.8339
2023-05-18 18:15:00	152.3558
2023-05-18 18:20:00	114.416
2023-05-18 18:25:00	92.03497
2023-05-18 18:30:00	80.04933
2023-05-18 18:35:00	75.04416
2023-05-18 18:40:00	64.83293
2023-05-18 18:45:00	53.61732
2023-05-18 18:50:00	51.50811
2023-05-18 18:55:00	49.48261
2023-05-18 19:00:00	42.63606
2023-05-18 19:05:00	31.75068
2023-05-18 19:10:00	34.20462
2023-05-18 19:15:00	38.51835
2023-05-18 19:20:00	49.60134
2023-05-18 19:25:00	54.79129
2023-05-18 19:30:00	49.25001
2023-05-18 19:35:00	41.516
2023-05-18 19:40:00	40.57845
2023-05-18 19:45:00	41.21462
2023-05-18 19:50:00	65.23883
2023-05-18 19:55:00	70.43082
2023-05-18 20:00:00	34.90601
2023-05-18 20:05:00	44.81794
2023-05-18 20:10:00	60.12206
2023-05-18 20:15:00	35.76963
2023-05-18 20:20:00	30.53958
2023-05-18 20:25:00	26.22645
2023-05-18 20:30:00	22.01373
2023-05-18 20:35:00	16.69185
2023-05-18 20:40:00	13.78409
2023-05-18 20:45:00	11.31475
2023-05-18 20:50:00	8.130431
2023-05-18 20:55:00	5.514967
2023-05-18 21:00:00	4.478482
2023-05-18 21:05:00	2.397168
2023-05-18 21:10:00	0.7340882
2023-05-18 21:15:00	0.4149275
2023-05-18 21:20:00	0.2049436
2023-05-18 21:25:00	0.07223382
2023-05-18 21:30:00	0.0268771
2023-05-18 21:35:00	0.008399269
2023-05-18 21:40:00	0.003359743
2023-05-18 21:45:00	0
2023-05-18 21:50:00	0
2023-05-18 21:55:00	-0.001679789
2023-05-18 22:00:00	0
2023-05-18 22:05:00	0
2023-05-18 22:10:00	0
2023-05-18 22:15:00	0
2023-05-18 22:20:00	0
2023-05-18 22:25:00	0
2023-05-18 22:30:00	0
2023-05-18 22:35:00	0
2023-05-18 22:40:00	0
2023-05-18 22:45:00	0
2023-05-18 22:50:00	0
2023-05-18 22:55:00	0
2023-05-18 23:00:00	0.00167975
2023-05-18 23:05:00	0.001679725
2023-05-18 23:10:00	0
2023-05-18 23:15:00	0.001679754
2023-05-18 23:20:00	0.003359505
2023-05-18 23:25:00	0
2023-05-18 23:30:00	0.003359441
2023-05-18 23:35:00	0.003359439
2023-05-18 23:40:00	0.003359404
2023-05-18 23:45:00	0.003359385
2023-05-18 23:50:00	0.003359335
2023-05-18 23:55:00	0.003359359
2023-05-19	0.003359363
2023-05-19 00:05:00	0.005039108
2023-05-19 00:10:00	0.003359361
2023-05-19 00:15:00	0.003359342
2023-05-19 00:20:00	0.003359193
2023-05-19 00:25:00	0.005038879
2023-05-19 00:30:00	0.006718541
2023-05-19 00:35:00	0.006718655
2023-05-19 00:40:00	0.00839825
2023-05-19 00:45:00	0.00671879
2023-05-19 00:50:00	0.01007811
2023-05-19 00:55:00	0.01007794
2023-05-19 01:00:00	0.01007791
2023-05-19 01:05:00	0.01007784
2023-05-19 01:10:00	0.0117575
2023-05-19 01:15:00	0.01343732
2023-05-19 01:20:00	0.01343735
2023-05-19 01:25:00	0.01343765
2023-05-19 01:30:00	0.01343772
2023-05-19 01:35:00	0.01343771
2023-05-19 01:40:00	0.01343749
2023-05-19 01:45:00	0.01007821
2023-05-19 01:50:00	0.0117576
2023-05-19 01:55:00	0.01007804
2023-05-19 02:00:00	0.01007801
2023-05-19 02:05:00	0.01343716
2023-05-19 02:10:00	0.0134374
2023-05-19 02:15:00	0.0134375
2023-05-19 02:20:00	0.01511667
2023-05-19 02:25:00	0.01343688
2023-05-19 02:30:00	0.01343674
2023-05-19 02:35:00	0.01175692
2023-05-19 02:40:00	0.01343669
2023-05-19 02:45:00	0.01007751
2023-05-19 02:50:00	0.01343689
2023-05-19 02:55:00	0.01343706
2023-05-19 03:00:00	0.01343697
2023-05-19 03:05:00	0.01511666
2023-05-19 03:10:00	0.01175745
2023-05-19 03:15:00	0.01343689
2023-05-19 03:20:00	0.01343674
2023-05-19 03:25:00	0.01007775
2023-05-19 03:30:00	0.01343676
2023-05-19 03:35:00	0.01343666
2023-05-19 03:40:00	0.01343697
2023-05-19 03:45:00	0.01511645
2023-05-19 03:50:00	0.0167957
2023-05-19 03:55:00	0.02015485
2023-05-19 04:00:00	0.0201551
2023-05-19 04:05:00	0.02015553
2023-05-19 04:10:00	0.01847505
2023-05-19 04:15:00	0.02015481
2023-05-19 04:20:00	0.01679591
2023-05-19 04:25:00	0.01679533
2023-05-19 04:30:00	0.0167959
2023-05-19 04:35:00	0.02015514
2023-05-19 04:40:00	0.01679568
2023-05-19 04:45:00	0.0167957
2023-05-19 04:50:00	0.02015531
2023-05-19 04:55:00	0.02183464
2023-05-19 05:00:00	0.02183492
2023-05-19 05:05:00	0.02015559
2023-05-19 05:10:00	0.02351449
2023-05-19 05:15:00	0.02351416
2023-05-19 05:20:00	0.02015468
2023-05-19 05:25:00	0.02183444
2023-05-19 05:30:00	0.02015489
2023-05-19 05:35:00	0.02351445
2023-05-19 05:40:00	0.02687392
2023-05-19 05:45:00	0.03023191
2023-05-19 05:50:00	0.06046382
2023-05-19 05:55:00	0.1360445
2023-05-19 06:00:00	0.2821721
2023-05-19 06:05:00	0.4887674
2023-05-19 06:10:00	0.7743035
2023-05-19 06:15:00	1.306729
2023-05-19 06:20:00	1.882813
2023-05-19 06:25:00	2.739386
2023-05-19 06:30:00	4.156996
2023-05-19 06:35:00	5.618351
2023-05-19 06:40:00	6.945309
2023-05-19 06:45:00	8.890175
2023-05-19 06:50:00	12.81021
2023-05-19 06:55:00	15.45072
2023-05-19 07:00:00	17.14909
2023-05-19 07:05:00	19.31608
2023-05-19 07:10:00	23.24182
2023-05-19 07:15:00	27.77238
2023-05-19 07:20:00	34.06676
2023-05-19 07:25:00	38.24126
2023-05-19 07:30:00	39.14538
2023-05-19 07:35:00	40.75273
2023-05-19 07:40:00	41.28851
2023-05-19 07:45:00	37.95663
2023-05-19 07:50:00	40.08302
2023-05-19 07:55:00	37.52132
2023-05-19 08:00:00	34.56104
2023-05-19 08:05:00	40.75274
2023-05-19 08:10:00	55.11832
2023-05-19 08:15:00	72.36372
2023-05-19 08:20:00	90.17841
2023-05-19 08:25:00	142.5855
2023-05-19 08:30:00	147.3271
2023-05-19 08:35:00	245.2064
2023-05-19 08:40:00	427.4178
2023-05-19 08:45:00	471.1079
2023-05-19 08:50:00	444.86
2023-05-19 08:55:00	352.2302
2023-05-19 09:00:00	407.0692
2023-05-19 09:05:00	184.055
2023-05-19 09:10:00	400.4137
2023-05-19 09:15:00	374.4904
2023-05-19 09:20:00	251.9065
2023-05-19 09:25:00	228.7096
2023-05-19 09:30:00	159.1295
2023-05-19 09:35:00	200.7729
2023-05-19 09:40:00	581.4938
2023-05-19 09:45:00	596.2206
2023-05-19 09:50:00	596.0504
2023-05-19 09:55:00	600.6207
2023-05-19 10:00:00	626.1823
2023-05-19 10:05:00	655.6377
2023-05-19 10:10:00	674.4282
2023-05-19 10:15:00	705.0687
2023-05-19 10:20:00	700.3287
2023-05-19 10:25:00	748.2361
2023-05-19 10:30:00	435.9068
2023-05-19 10:35:00	408.4828
2023-05-19 10:40:00	317.0693
2023-05-19 10:45:00	746.8716
2023-05-19 10:50:00	236.6576
2023-05-19 10:55:00	214.9899
2023-05-19 11:00:00	230.2259
2023-05-19 11:05:00	240.3805
2023-05-19 11:10:00	252.9055
2023-05-19 11:15:00	279.6538
2023-05-19 11:20:00	292.1825
2023-05-19 11:25:00	302.3402
2023-05-19 11:30:00	292.1838
2023-05-19 11:35:00	278.6413
2023-05-19 11:40:00	279.3186
2023-05-19 11:45:00	287.4443
2023-05-19 11:50:00	306.4042
2023-05-19 11:55:00	325.364
2023-05-19 12:00:00	336.1945
2023-05-19 12:05:00	339.5815
2023-05-19 12:10:00	336.8742
2023-05-19 12:15:00	354.8187
2023-05-19 12:20:00	411.6985
2023-05-19 12:25:00	378.8576
2023-05-19 12:30:00	433.0239
2023-05-19 12:35:00	405.0939
2023-05-19 12:40:00	414.4059
2023-05-19 12:45:00	549.489
2023-05-19 12:50:00	464.5126
2023-05-19 12:55:00	433.5349
2023-05-19 13:00:00	404.2441
2023-05-19 13:05:00	545.2587
2023-05-19 13:10:00	504.7971
2023-05-19 13:15:00	420.4871
2023-05-19 13:20:00	462.1311
2023-05-19 13:25:00	503.0969
2023-05-19 13:30:00	441.48
2023-05-19 13:35:00	459.4172
2023-05-19 13:40:00	666.1019
2023-05-19 13:45:00	526.7834
2023-05-19 13:50:00	442.1579
2023-05-19 13:55:00	429.2863
2023-05-19 14:00:00	417.4354
2023-05-19 14:05:00	404.5728
2023-05-19 14:10:00	375.4552
2023-05-19 14:15:00	354.1235
2023-05-19 14:20:00	383.2396
2023-05-19 14:25:00	438.7592
2023-05-19 14:30:00	504.9473
2023-05-19 14:35:00	527.1196
2023-05-19 14:40:00	803.0399
2023-05-19 14:45:00	575.1932
2023-05-19 14:50:00	490.5637
2023-05-19 14:55:00	419.4554
2023-05-19 15:00:00	680.4569
2023-05-19 15:05:00	442.4707
2023-05-19 15:10:00	408.6101
2023-05-19 15:15:00	437.3908
2023-05-19 15:20:00	404.0526
2023-05-19 15:25:00	402.0082
2023-05-19 15:30:00	414.6999
2023-05-19 15:35:00	439.4195
2023-05-19 15:40:00	397.4364
2023-05-19 15:45:00	393.5489
2023-05-19 15:50:00	898.9406
2023-05-19 15:55:00	584.9587
2023-05-19 16:00:00	711.7091
2023-05-19 16:05:00	562.267
2023-05-19 16:10:00	351.3658
2023-05-19 16:15:00	472.8807
2023-05-19 16:20:00	524.156
2023-05-19 16:25:00	321.2281
2023-05-19 16:30:00	278.4101
2023-05-19 16:35:00	275.8794
2023-05-19 16:40:00	280.6382
2023-05-19 16:45:00	309.7388
2023-05-19 16:50:00	264.218
2023-05-19 16:55:00	251.529
2023-05-19 17:00:00	238.6651
2023-05-19 17:05:00	207.8616
2023-05-19 17:10:00	157.0829
2023-05-19 17:15:00	147.4352
2023-05-19 17:20:00	155.7332
2023-05-19 17:25:00	155.7323
2023-05-19 17:30:00	166.228
2023-05-19 17:35:00	140.1589
2023-05-19 17:40:00	151.6702
2023-05-19 17:45:00	123.7985
2023-05-19 17:50:00	93.96227
2023-05-19 17:55:00	71.55969
2023-05-19 18:00:00	58.8174
2023-05-19 18:05:00	51.03188
2023-05-19 18:10:00	44.56913
2023-05-19 18:15:00	39.71365
2023-05-19 18:20:00	36.10153
2023-05-19 18:25:00	29.50769
2023-05-19 18:30:00	25.77741
2023-05-19 18:35:00	22.59163
2023-05-19 18:40:00	23.01024
2023-05-19 18:45:00	23.39342
2023-05-19 18:50:00	25.25263
2023-05-19 18:55:00	29.4061
2023-05-19 19:00:00	30.72609
2023-05-19 19:05:00	31.50227
2023-05-19 19:10:00	27.4696
2023-05-19 19:15:00	33.39619
2023-05-19 19:20:00	32.60996
2023-05-19 19:25:00	37.80336
2023-05-19 19:30:00	38.60697
2023-05-19 19:35:00	36.0358
2023-05-19 19:40:00	37.50179
2023-05-19 19:45:00	35.62587
2023-05-19 19:50:00	32.97922
2023-05-19 19:55:00	27.69734
2023-05-19 20:00:00	25.48982
2023-05-19 20:05:00	19.09951
2023-05-19 20:10:00	12.87092
2023-05-19 20:15:00	9.371086
2023-05-19 20:20:00	8.149922
2023-05-19 20:25:00	7.570566
2023-05-19 20:30:00	6.285584
2023-05-19 20:35:00	6.008287
2023-05-19 20:40:00	5.62685
2023-05-19 20:45:00	4.548564
2023-05-19 20:50:00	2.944422
2023-05-19 20:55:00	2.163399
2023-05-19 21:00:00	1.709849
2023-05-19 21:05:00	1.24122
2023-05-19 21:10:00	0.7726068
2023-05-19 21:15:00	0.4417234
2023-05-19 21:20:00	0.236815
2023-05-19 21:25:00	0.1074895
2023-05-19 21:30:00	0.0638196
2023-05-19 21:35:00	0.05038393
2023-05-19 21:40:00	0.04702608
2023-05-19 21:45:00	0.04366784
2023-05-19 21:50:00	0.04366767
2023-05-19 21:55:00	0.04366719
2023-05-19 22:00:00	0.0419868
2023-05-19 22:05:00	0.04198712
2023-05-19 22:10:00	0.04198878
2023-05-19 22:15:00	0.04198817
2023-05-19 22:20:00	0.04198884
2023-05-19 22:25:00	0.04030961
2023-05-19 22:30:00	0.04198806
2023-05-19 22:35:00	0.04030858
2023-05-19 22:40:00	0.0403106
2023-05-19 22:45:00	0.04030913
2023-05-19 22:50:00	0.04198823
2023-05-19 22:55:00	0.04030807
2023-05-19 23:00:00	0.04030874
2023-05-19 23:05:00	0.04030816
2023-05-19 23:10:00	0.04030823
2023-05-19 23:15:00	0.04030889
2023-05-19 23:20:00	0.04030981
2023-05-19 23:25:00	0.04198898
2023-05-19 23:30:00	0.04031006
2023-05-19 23:35:00	0.04031082
2023-05-19 23:40:00	0.04031073
2023-05-19 23:45:00	0.04031078
2023-05-19 23:50:00	0.04030993
2023-05-19 23:55:00	0.04031015
2023-05-20	0.04198814
2023-05-20 00:05:00	0.03862865
2023-05-20 00:10:00	0.04030898
2023-05-20 00:15:00	0.04030859
2023-05-20 00:20:00	0.04030814
2023-05-20 00:25:00	0.04030852
2023-05-20 00:30:00	0.04030956
2023-05-20 00:35:00	0.04030868
2023-05-20 00:40:00	0.03862899
2023-05-20 00:45:00	0.04198863
2023-05-20 00:50:00	0.04198975
2023-05-20 00:55:00	0.0403092
2023-05-20 01:00:00	0.03862989
2023-05-20 01:05:00	0.03862996
2023-05-20 01:10:00	0.04030961
2023-05-20 01:15:00	0.04031008
2023-05-20 01:20:00	0.04031051
2023-05-20 01:25:00	0.03863009
2023-05-20 01:30:00	0.03863011
2023-05-20 01:35:00	0.0419897
2023-05-20 01:40:00	0.03863154
2023-05-20 01:45:00	0.03863189
2023-05-20 01:50:00	0.03863245
2023-05-20 01:55:00	0.03863243
2023-05-20 02:00:00	0.03863074
2023-05-20 02:05:00	0.03863059
2023-05-20 02:10:00	0.03863163
2023-05-20 02:15:00	0.0386316
2023-05-20 02:20:00	0.03863231
2023-05-20 02:25:00	0.03863228
2023-05-20 02:30:00	0.03863269
2023-05-20 02:35:00	0.03863413
2023-05-20 02:40:00	0.03863544
2023-05-20 02:45:00	0.0386344
2023-05-20 02:50:00	0.03863497
2023-05-20 02:55:00	0.03863636
2023-05-20 03:00:00	0.03863651
2023-05-20 03:05:00	0.04031676
2023-05-20 03:10:00	0.04031646
2023-05-20 03:15:00	0.03863619
2023-05-20 03:20:00	0.04031572
2023-05-20 03:25:00	0.03863613
2023-05-20 03:30:00	0.03863631
2023-05-20 03:35:00	0.03863629
2023-05-20 03:40:00	0.03863625
2023-05-20 03:45:00	0.03863544
2023-05-20 03:50:00	0.03863608
2023-05-20 03:55:00	0.04031586
2023-05-20 04:00:00	0.03863703
2023-05-20 04:05:00	0.03863709
2023-05-20 04:10:00	0.03863638
2023-05-20 04:15:00	0.03863605
2023-05-20 04:20:00	0.04031641
2023-05-20 04:25:00	0.04031674
2023-05-20 04:30:00	0.03863697
2023-05-20 04:35:00	0.03863743
2023-05-20 04:40:00	0.04031653
2023-05-20 04:45:00	0.03863629
2023-05-20 04:50:00	0.0386365
2023-05-20 04:55:00	0.03695613
2023-05-20 05:00:00	0.03695622
2023-05-20 05:05:00	0.03863719
2023-05-20 05:10:00	0.03695701
2023-05-20 05:15:00	0.03863718
2023-05-20 05:20:00	0.03863656
2023-05-20 05:25:00	0.0386343
2023-05-20 05:30:00	0.04031495
2023-05-20 05:35:00	0.04367663
2023-05-20 05:40:00	0.0503947
2023-05-20 05:45:00	0.06887311
2023-05-20 05:50:00	0.1209458
2023-05-20 05:55:00	0.2687698
2023-05-20 06:00:00	0.5929761
2023-05-20 06:05:00	1.081801
2023-05-20 06:10:00	1.691617
2023-05-20 06:15:00	2.697848
2023-05-20 06:20:00	4.248429
2023-05-20 06:25:00	5.031197
2023-05-20 06:30:00	6.252519
2023-05-20 06:35:00	9.755114
2023-05-20 06:40:00	13.24528
2023-05-20 06:45:00	16.40027
2023-05-20 06:50:00	22.97739
2023-05-20 06:55:00	28.65238
2023-05-20 07:00:00	30.98613
2023-05-20 07:05:00	32.45269
2023-05-20 07:10:00	31.85388
2023-05-20 07:15:00	35.12955
2023-05-20 07:20:00	39.28199
2023-05-20 07:25:00	47.88853
2023-05-20 07:30:00	52.64404
2023-05-20 07:35:00	60.53013
2023-05-20 07:40:00	65.40378
2023-05-20 07:45:00	77.72825
2023-05-20 07:50:00	89.75065
2023-05-20 07:55:00	103.2631
2023-05-20 08:00:00	118.4012
2023-05-20 08:05:00	130.6073
2023-05-20 08:10:00	141.2188
2023-05-20 08:15:00	150.6976
2023-05-20 08:20:00	117.8398
2023-05-20 08:25:00	125.8564
2023-05-20 08:30:00	328.1041
2023-05-20 08:35:00	174.8812
2023-05-20 08:40:00	154.5613
2023-05-20 08:45:00	146.603
2023-05-20 08:50:00	164.5459
2023-05-20 08:55:00	421.351
2023-05-20 09:00:00	172.3318
2023-05-20 09:05:00	261.3753
2023-05-20 09:10:00	260.0208
2023-05-20 09:15:00	307.7588
2023-05-20 09:20:00	265.4376
2023-05-20 09:25:00	118.086
2023-05-20 09:30:00	108.5114
2023-05-20 09:35:00	122.1057
