,Iq,If,It,Isp,Is,mean_irradiance,mean_shading,cluster,row,col
37,0.6384276635824208,0.3553866679372945,71.78537054860443,0.82641904301297,0.2053025166710626,348.65963412683226,0.22100037135417855,2,24,15
38,0.6389910010030504,0.3507409348644399,64.6268656716418,0.7712076550624642,0.28280984643583695,328.5713509121194,0.2807655319184094,2,29,21
39,0.6569359135130226,0.3419974269786058,66.95429104477611,0.7523574964653178,0.28081002537924843,329.32780299670753,0.2798887236296307,2,30,9
40,0.628623901379334,0.3638681088292753,74.79431929480901,0.7587899668541125,0.2582636923265461,331.3054383734013,0.25851140734548167,2,30,21
41,0.6592753223497375,0.3424739124219755,66.98508853681267,0.8177025318734298,0.24418347588095488,332.5782066674933,0.2575731793037509,2,31,9
42,0.633705046383295,0.3641301758231286,78.70236869207002,0.8015343539929047,0.22345253804441842,334.2294853372038,0.2381390090810738,2,31,21
43,0.6812871725807849,0.3463810930576071,68.64494806421152,0.8173517572185218,0.24714092297594065,341.59847978734456,0.24519570975509242,2,38,15
44,0.6781539363327358,0.348930290179635,73.23,0.8201554532457516,0.21149235309664807,346.30015712626323,0.2229394379314456,2,39,15
45,0.6672759498826051,0.3439033687520846,69.26583493282149,0.8202737584773115,0.27613168643986646,341.68921176647535,0.2644837956803403,2,44,21
46,0.6416617350433824,0.3565064087292133,75.27162977867204,0.7841418547776201,0.25453302277582773,349.6158013045192,0.24569251957002483,2,45,9
47,0.6459669190930052,0.35934149711726304,79.88877118644068,0.8176045847069916,0.23968405037010335,350.71999870217996,0.22845446283993578,2,45,21
48,0.6356648062953916,0.36372516319626436,79.10362694300518,0.791604453215634,0.235516302166475,351.25308773254875,0.23232645262228838,2,46,9
49,0.6389800138041023,0.36439224281698196,82.05472103004291,0.8168201433060238,0.220261692639157,351.3873613979771,0.21843045727309,2,46,21
50,0.6242538401706275,0.36289131367036737,84.06181015452539,0.7957249105000683,0.20920228688010445,357.1505066595264,0.20224293393543655,2,47,9
